"","1982-03-04","1982-06-04","1982-09-03","1982-12-06","1983-03-04","1983-06-06","1983-09-07","1983-12-05","1984-03-05","1984-06-11","1984-09-04","1984-12-04","1985-03-05","1985-06-04","1985-09-04","1985-12-09","1986-03-04","1986-06-04","1986-09-04","1986-12-04","1987-03-11","1987-06-04","1987-09-03","1988-03-04","1988-06-20","1988-09-06","1988-12-06","1989-03-06","1989-06-19","1989-09-05","1989-12-05","1990-03-05","1990-06-05","1990-09-04","1990-12-04","1991-03-06","1991-06-04","1991-09-04","1991-12-04","1992-03-04","1992-06-04","1992-09-03","1992-12-04","1993-03-04","1993-06-04","1993-09-03","1993-12-06","1994-03-04","1994-06-06","1994-09-02","1994-12-05","1995-03-06","1995-06-08","1995-09-07","1995-12-07","1996-03-05","1996-06-06","1996-09-06","1996-12-06","1997-03-05","1997-06-06","1997-09-08","1997-12-08","1998-03-06","1998-06-08","1998-09-08","1998-12-08","1999-03-08","1999-06-08","1999-09-08","1999-12-08","2000-03-08","2000-06-07","2000-09-06","2000-12-06","2001-03-07","2001-06-06","2001-09-06","2001-12-06","2002-03-06","2002-06-06","2002-09-06","2002-12-06","2003-03-06","2003-06-06","2003-09-08","2003-12-08","2004-03-08","2004-06-08","2004-09-08","2004-12-08","2005-03-08","2005-06-08","2005-09-07","2005-12-07","2006-03-08","2006-06-07","2006-09-06","2006-12-06","2007-03-07","2007-06-06","2007-09-06","2007-12-06","2008-03-06","2008-06-06","2008-09-08","2008-12-08","2009-03-06","2009-06-08","2009-09-08","2009-12-08","2010-03-08","2010-06-08","2010-09-08","2010-12-08","2011-03-08","2011-06-08","2011-09-07","2011-12-07","2012-03-07","2012-06-06","2012-09-06","2012-12-06","2013-03-06","2013-06-06","2013-09-06","2013-12-06","2014-03-06","2014-06-06","2014-09-08","2014-12-08","2015-03-06","2015-06-08","2015-09-08","2015-12-08","2016-03-08","2016-06-08","2016-09-07"
"Dividend",0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.2999,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.11996,0.12476,0.12476,0.12476,0.12476,0.13196,0.13196,0.13196,0.13196,0.14875,0.14875,0.14875,0.17274,0.17274,0.17274,0.21113,0.21113,0.21113,0.21113,0.23992,0.23992,0.23992,0.3071,0.3071,0.3071,0.3071,0.3167,0.3167,0.3167,0.3167,0.36468,0.36468,0.36468,0.44146,0.44146,0.44146,0.44146,0.51823,0.51823,0.51823,0.51823,0.6142,0.6142,0.6142,0.6142,0.69098,0.69098,0.69098,0.72,0.72,0.75,0.75,0.75,0.75,0.75,0.76
