"","1982-02-01","1982-05-03","1982-08-02","1982-10-29","1983-01-31","1983-05-02","1983-08-01","1983-10-31","1984-01-30","1984-04-30","1984-07-30","1984-10-29","1985-01-28","1985-04-29","1985-07-05","1985-10-28","1986-01-27","1986-05-01","1986-07-28","1986-10-27","1987-01-26","1987-05-04","1987-07-27","1987-10-26","1988-01-25","1988-04-28","1988-07-25","1988-10-25","1989-01-25","1989-05-01","1989-07-25","1989-10-25","1990-01-25","1990-04-30","1990-07-30","1990-10-29","1991-02-04","1991-04-29","1991-08-05","1991-11-04","1992-02-03","1992-05-04","1992-08-03","1992-11-02","1993-02-01","1993-05-03","1993-08-02","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-10-31","1995-01-30","1995-05-01","1995-08-02","1995-11-01","1996-01-31","1996-05-01","1996-07-31","1996-10-30","1997-01-30","1997-04-30","1997-07-30","1997-10-30","1998-01-29","1998-04-29","1998-07-30","1998-10-29","1999-02-10","1999-04-29","1999-07-29","1999-10-28","2000-02-16","2000-04-27","2000-07-27","2000-10-26","2001-02-16","2001-04-26","2001-07-26","2001-10-29","2002-02-19","2002-04-26","2002-08-07","2002-10-31","2003-02-18","2003-04-28","2003-07-29","2003-10-29","2004-02-18","2004-05-13","2004-07-28","2004-10-27","2005-02-11","2005-05-12","2005-07-27","2005-10-27","2006-02-16","2006-05-18","2006-07-27","2006-10-27","2007-02-15","2007-05-17","2007-07-27","2007-10-29","2008-02-21","2008-05-22","2008-07-29","2008-10-29","2009-02-19","2009-05-21","2009-07-29","2009-10-28","2010-02-18","2010-05-20","2010-07-29","2010-10-27","2011-02-17","2011-05-19","2011-07-21","2011-10-13","2012-02-16","2012-05-01","2012-05-17","2012-07-19","2012-10-11","2013-02-14","2013-05-22","2013-07-18","2013-10-10","2014-02-13","2014-05-21","2014-07-17","2014-10-09","2015-02-12","2015-05-20","2015-07-23","2015-10-15","2016-02-11","2016-05-18","2016-07-21"
"Dividend",0.06988,0.06988,0.06988,0.06988,0.06988,0.06988,0.06988,0.06988,0.06988,0.07623,0.07623,0.07623,0.07623,0.09529,0.09529,0.09529,0.09529,0.05717,0.05717,0.05717,0.05717,0.05717,0.05717,0.05717,0.05717,0.05717,0.06861,0.06861,0.08385,0.08385,0.12693,0.09529,0.09529,0.09529,0.09529,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.10672,0.11625,0.11625,0.11625,0.11625,0.11625,0.12197,0.12197,0.12197,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.12959,0.13722,0.13722,0.13722,0.13722,0.13722,0.15246,0.15246,0.15246,0.15246,0.1639,0.1639,0.1639,0.1639,0.19058,0.19058,0.23632,0.23632,0.23632,0.27443,0.27443,0.27443,0.27443,0.31255,0.31255,0.31255,0.31255,0.35829,0.35829,0.35829,0.35829,0.35829,0.35829,0.35829,0.38116,0.38116,0.41927,0.41927,0.41927,0.50313,0.50313,0.50313,0.50313,0.50313,0,0.66,0.66,0.66,0.66,0.66,0.69,0.69,0.69,0.69,0.73,0.73,0.73,0.73,0.74,0.74,0.25,0.25,0.25
