"","1982-01-11","1982-04-20","1982-08-04","1982-11-03","1983-01-11","1983-04-19","1983-08-02","1983-11-01","1984-01-10","1984-04-16","1984-08-07","1984-11-01","1985-01-08","1985-04-30","1985-08-06","1985-11-05","1986-02-04","1986-04-29","1986-08-05","1986-11-04","1987-02-03","1987-05-05","1987-08-04","1987-11-03","1988-02-02","1988-05-03","1988-08-02","1988-11-01","1989-01-31","1989-05-02","1989-08-01","1989-10-31","1990-02-06","1990-05-01","1990-07-31","1990-10-30","1991-02-05","1991-04-30","1991-07-30","1991-10-29","1992-02-04","1992-05-05","1992-08-04","1992-11-03","1993-02-02","1993-05-04","1993-08-03","1993-11-02","1994-02-01","1994-05-03","1994-08-02","1994-11-01","1995-02-07","1995-05-02","1995-08-07","1995-11-03","1996-02-08","1996-05-02","1996-08-01","1996-10-31","1997-02-06","1997-05-01","1997-07-31","1997-11-06","1998-02-12","1998-05-07","1998-08-06","1998-11-05","1999-02-11","1999-05-06","1999-08-05","1999-11-04","2000-02-11","2000-05-04","2000-08-03","2000-11-02","2001-02-09","2001-05-03","2001-08-02","2001-11-01","2002-02-07","2002-05-02","2002-08-01","2002-11-06","2003-02-06","2003-05-08","2003-07-31","2003-11-06","2004-02-06","2004-05-06","2004-08-06","2004-11-05","2005-02-03","2005-05-05","2005-08-04","2005-11-03","2006-02-02","2006-05-04","2006-08-03","2006-11-02","2007-02-01","2007-05-03","2007-08-02","2007-11-01","2008-01-31","2008-05-01","2008-07-31","2008-10-30","2009-02-05","2009-05-07","2009-08-06","2009-11-05","2010-02-04","2010-05-06","2010-08-05","2010-11-04","2011-02-03","2011-05-05","2011-08-04","2011-11-03","2012-02-02","2012-05-03","2012-08-02","2012-11-01","2013-02-07","2013-05-02","2013-08-01","2013-10-31","2014-02-06","2014-05-01","2014-07-31","2014-10-31","2015-02-05","2015-05-07","2015-07-30","2015-10-29","2016-02-04","2016-05-05","2016-08-04"
"Dividend",0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.025,0.025,0.025,0.0375,0.0375,0.0375,0.0375,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.125,0.125,0.14,0.14,0.14,0.14,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.1,0.1,0.1
