"","1989-02-22","1989-05-24","1989-08-25","1989-11-24","1990-02-22","1990-05-24","1990-08-27","1990-11-26","1991-02-22","1991-05-24","1991-08-26","1991-11-22","1992-02-24","1992-05-26","1992-08-25","1992-11-23","1993-02-23","1993-05-24","1993-08-25","1993-11-23","1994-02-22","1994-05-24","1994-08-23","1994-11-23","1995-02-22","1995-05-24","1995-08-29","1995-11-28","1996-02-27","1996-05-29","1996-08-28","1996-11-25","1997-02-26","1997-05-28","1997-08-27","1997-11-25","1998-02-11","1998-05-27","1998-08-27","1998-11-25","1999-02-18","1999-05-26","1999-08-27","1999-11-26","2000-02-24","2000-05-26","2000-08-29","2000-11-28","2001-02-26","2001-05-29","2001-08-29","2001-11-28","2002-02-26","2002-05-29","2002-08-28","2002-11-26","2003-02-26","2003-05-21","2003-08-20","2003-11-19","2004-02-18","2004-05-19","2004-08-18","2004-11-17","2005-02-16","2005-05-18","2005-08-17","2005-11-16","2006-02-15","2006-05-17","2006-08-16","2006-11-15","2007-02-14","2007-05-16","2007-08-22","2007-11-20","2008-02-20","2008-05-21","2008-08-20","2008-11-19","2010-02-17","2010-05-19","2010-08-18","2010-11-17","2011-02-16","2011-05-18","2011-08-24","2011-11-22","2012-02-22","2012-05-23","2012-08-22","2012-11-20","2012-12-05","2013-02-20","2013-05-22","2013-08-21","2013-11-20","2014-02-19","2014-05-21","2014-08-20","2014-11-19","2015-02-18","2015-05-20","2015-08-19","2015-11-18","2016-02-17","2016-05-25","2016-08-24"
"Dividend",0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0325,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0375,0.0375,0.0375,0.0375,0.045,0.045,0.045,0.045,0.055,0.055,0.055,0.055,0.075,0.075,0.075,0.075,0.09,0.09,0.09,0.09,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.125,0.125,0.125,0.125,0.15,0.15,0.2,0.2,0.25,0.25,0.25,0.25,0.275,0.275,0.35,0.35,0.4,0.4,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.35,0.35
