"","1983-05-02","1983-08-01","1983-10-31","1984-01-30","1984-04-30","1984-08-01","1984-10-29","1985-02-04","1985-04-29","1985-07-29","1985-10-28","1986-02-03","1986-04-28","1986-07-28","1986-10-27","1987-02-02","1987-05-04","1987-08-03","1987-08-11","1987-11-02","1988-02-01","1988-05-02","1988-08-01","1988-10-31","1989-01-30","1989-05-01","1989-07-31","1989-11-06","1990-01-29","1990-04-30","1990-07-30","1990-08-14","1990-11-05","1991-01-28","1991-05-06","1991-08-05","1991-08-13","1991-11-04","1992-02-03","1992-05-04","1992-08-03","1992-08-11","1992-11-02","1993-02-01","1993-05-03","1993-08-02","1993-08-17","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-08-16","1994-10-31","1995-01-30","1995-05-01","1995-08-02","1995-08-17","1995-11-01","1996-01-31","1996-05-01","1996-08-07","1996-11-06","1997-02-05","1997-05-07","1997-08-06","1997-11-05","1998-02-04","1998-05-06","1998-08-05","1998-11-04","1999-02-03","1999-05-05","1999-08-04","1999-11-03","2000-02-02","2000-05-03","2000-08-09","2000-11-08","2001-01-31","2001-05-09","2001-08-09","2001-11-07","2002-02-06","2002-05-08","2002-08-15","2002-11-15","2003-02-05","2003-05-07","2003-08-20","2003-11-14","2004-02-11","2004-05-14","2004-08-18","2004-11-17","2005-02-15","2005-05-17","2005-08-17","2005-11-16","2006-02-15","2006-05-17","2006-08-16","2006-11-15","2007-02-14","2007-05-15","2007-08-13","2007-11-20","2008-02-14","2008-05-13","2008-08-19","2008-11-18","2009-02-17","2009-05-19","2009-08-18","2009-11-17","2010-02-16","2010-05-18","2010-08-17","2010-11-16","2011-02-15","2011-05-17","2011-08-16","2011-11-15","2012-02-14","2012-05-15","2012-08-14","2012-11-13","2013-02-15","2013-05-14","2013-08-20","2013-11-12","2014-02-18","2014-05-13","2014-08-19","2014-11-18","2015-02-12","2015-05-19","2015-08-17","2015-11-16","2016-02-11","2016-05-16","2016-08-15"
"Dividend",0.0041,0.0041,0.00431,0.00431,0.00431,0.00431,0.00452,0.00452,0.00452,0.00452,0.00475,0.00475,0.00475,0.00509,0.00534,0.00534,0.00534,0.00534,0.00224,0.00561,0.00561,0.00561,0.05881,0.00589,0.00589,0.00589,0.00589,0.00619,0.00928,0.00928,0.00928,0,0.00974,0.00974,0.00974,0.00974,0.49891,0.01023,0.01023,0.01023,0.01023,0.01074,0.01074,0.01074,0.01074,0.01074,0.49906,0.01128,0.01128,0.01128,0.01128,0.01042,0.018,0.01777,0.01777,0.01777,0.01642,0.03731,0.03731,0.03731,0.03731,0.03918,0.03918,0.03761,0.03918,0.41135,0.04114,0.04114,0.04114,0.04319,0.04319,0.04319,0.04319,0.04535,0.04535,0.04535,0.04535,0.04762,0.04762,0.04762,0.04762,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.075,0.075,0.075,0.075,0.085,0.085,0.085,0.085,0.1,0.1,0.1,0.1,0.115,0.115,0.115,0.115,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.175,0.175,0.175,0.175,0.175,0.19,0.19,0.19,0.19,0.24,0.24,0.24,0.24,0.28,0.28,0.28,0.28,0.3,0.3,0.3
