"","1987-04-28","1987-07-28","1988-02-01","1988-05-02","1988-08-01","1988-10-31","1989-01-30","1989-05-01","1989-07-31","1989-10-30","1990-01-29","1990-04-30","1990-07-30","1990-10-29","1991-01-29","1991-04-29","1991-07-30","1991-10-28","1992-01-28","1992-04-28","1992-07-28","1992-10-27","1993-02-02","1993-05-04","1993-08-03","1993-11-02","1994-02-01","1994-05-03","1994-08-02","1994-11-01","1995-01-31","1995-05-02","1995-08-03","1995-11-02","1996-02-01","1996-05-02","1996-08-01","1996-10-31","1997-01-30","1997-05-01","1997-07-31","1997-10-30","1998-02-05","1998-04-30","1998-07-30","1998-11-05","1999-02-04","1999-05-06","1999-08-05","1999-11-04","2000-02-03","2000-05-04","2000-08-03","2000-11-02","2001-02-01","2001-05-03","2001-08-02","2001-11-01","2002-02-07","2002-05-02","2002-08-01","2002-10-31","2003-02-06","2003-05-01","2003-07-31","2003-10-30","2004-02-05","2004-05-06","2004-08-05","2004-11-04","2005-02-03","2005-05-05","2005-08-04","2005-11-03","2006-02-02","2006-05-04","2006-08-03","2006-11-02","2007-02-01","2007-05-03","2007-08-02","2007-11-01","2008-01-31","2008-05-01","2008-07-31","2008-10-30","2009-01-29","2009-04-30","2009-07-30","2009-10-29","2010-01-28","2010-05-06","2010-07-29","2010-10-28","2011-02-03","2011-05-05","2011-08-04","2011-11-03","2012-02-02","2012-05-03","2012-08-02","2012-11-01","2013-01-31","2013-05-02","2013-08-01","2013-10-31","2014-01-30","2014-05-01","2014-07-31","2014-10-30","2015-03-02","2015-06-01","2015-08-31","2015-12-01","2016-02-29","2016-05-27","2016-08-04"
"Dividend",0.115,0.115,0.115,0.875,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
