"","1988-03-25","1988-06-27","1988-09-26","1988-12-23","1989-03-27","1989-06-26","1989-09-25","1989-12-22","1990-03-26","1990-06-25","1990-09-25","1990-12-24","1991-03-25","1991-06-25","1991-09-25","1991-12-24","1992-03-26","1992-06-25","1992-09-25","1992-12-24","1993-03-26","1993-06-25","1993-09-27","1993-12-27","1994-04-05","1994-06-27","1994-09-26","1994-12-23","1995-03-27","1995-06-28","1995-09-28","1995-12-27","1996-03-28","1996-06-27","1996-09-27","1996-12-27","1997-03-27","1997-06-27","1997-09-29","1997-12-29","1998-03-30","1998-06-29","1998-09-29","1998-12-29","1999-03-30","1999-06-29","1999-09-29","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-27","2001-12-27","2002-03-27","2002-06-27","2002-09-27","2002-12-27","2003-03-28","2003-06-27","2003-09-29","2003-12-29","2004-03-30","2004-06-29","2004-09-29","2004-12-29","2005-03-30","2005-06-29","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-27","2007-12-27","2008-03-28","2008-06-27","2008-09-29","2008-12-29","2009-03-30","2009-06-29","2009-09-01","2009-09-02","2009-09-29","2009-12-29","2010-03-30","2010-06-29","2010-09-29","2010-12-29","2011-03-30","2011-06-29","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-27","2012-12-28","2013-03-27","2013-06-27","2013-09-27","2013-12-30","2014-03-28","2014-06-27","2014-09-29","2014-12-30","2015-03-30","2015-06-29","2015-09-29","2015-12-30","2016-03-30","2016-06-29","2016-09-29"
"Dividend",0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00303,0.00303,0.00303,0.00303,0.00379,0.00379,0.00379,0.00379,0.00474,0.00474,0.00474,0.00474,0.00593,0.00593,0.00593,0.00593,0.00711,0.00711,0.00901,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.01111,0.01111,0.01111,0.01111,0.01111,0.01333,0.01333,0.01689,0.01667,0.01667,0.01733,0.01667,0.01667,0.01667,0.02,0.02,0.02,0.02,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.175,9.75,0,0.175,0.175,0.175,0.195,0.195,0.195,0.195,0.215,0.215,0.215,0.215,0.238,0.238,0.275,0.275,0.302,0.303,0.303,0.303,0.343,0.343,0.343,0.343,0.387,0.387,0.387,0.387,0.449,0.449
