"","1977-03-04","1977-06-03","1977-09-01","1977-12-02","1978-03-03","1978-06-02","1978-08-31","1978-12-15","1979-03-16","1979-06-28","1979-09-14","1979-12-14","1980-03-14","1980-06-13","1980-09-12","1980-12-12","1981-03-13","1981-06-12","1981-09-11","1981-12-11","1982-03-12","1982-06-11","1982-09-10","1982-12-10","1983-03-11","1983-06-10","1983-09-09","1983-12-09","1984-03-09","1984-06-06","1984-09-07","1984-12-07","1985-04-04","1985-07-05","1985-10-04","1986-01-10","1986-04-04","1986-07-03","1986-10-03","1987-01-09","1987-04-10","1987-07-10","1987-10-08","1988-01-08","1988-04-25","1988-07-25","1988-10-24","1989-01-23","1989-04-24","1989-07-24","1989-10-23","1990-01-22","1990-04-23","1990-07-23","1990-10-22","1991-01-18","1991-04-22","1991-07-22","1991-10-21","1992-01-27","1992-03-18","1992-04-20","1992-07-27","1992-10-26","1993-01-25","1993-04-26","1993-07-26","1993-10-25","1994-01-24","1994-04-25","1994-07-25","1994-10-24","1995-01-23","1995-04-24","1995-07-26","1995-10-25","1996-01-24","1996-04-24","1996-07-24","1996-10-23","1997-01-29","1997-04-23","1997-07-23","1997-10-29","1998-01-28","1998-04-22","1998-07-29","1998-10-28","1999-01-27","1999-04-28","1999-07-28","1999-10-27","2000-01-26","2000-04-26","2000-07-26","2000-10-25","2001-11-09","2002-11-13","2003-11-12","2004-11-12","2005-11-14","2006-11-13","2007-11-13","2008-11-10","2009-11-10","2010-11-10","2011-04-12","2011-07-12","2011-10-11","2012-01-11","2012-04-10","2012-07-10","2012-10-09","2013-01-08","2013-04-09","2013-07-09","2013-10-08","2014-01-14","2014-04-08","2014-07-08","2014-10-14","2015-01-13","2015-04-07","2015-07-14","2015-10-13","2016-01-12","2016-04-12","2016-07-12"
"Dividend",0.025,0.03333,0.03333,0.03333,0.04583,0.04583,0.04583,0.04583,0.05625,0.05625,0.05625,0.05625,0.06625,0.06625,0.06625,0.06625,0.0725,0.0725,0.0725,0.0725,0.07875,0.07875,0.07875,0.07875,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.08625,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.01,0.01,0.01,0.01,0.02,0.04,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.175,0.175,0.175,0.175,0.2,0.2,0.2,0.2,0.225,0.225,0.225,0.225,0.25,0.25,0.25,0.25,0.25,0.25,0.25
