"","1981-02-17","1981-05-18","1981-08-18","1981-11-17","1982-02-18","1982-05-20","1982-08-19","1982-11-18","1983-02-18","1983-05-17","1983-08-17","1983-11-17","1984-02-17","1984-05-21","1984-08-20","1984-11-23","1985-02-22","1985-05-20","1985-08-19","1985-11-21","1986-02-21","1986-05-19","1986-08-18","1986-11-20","1987-02-20","1987-05-19","1987-08-19","1987-11-19","1988-02-19","1988-05-19","1988-06-14","1988-08-19","1988-11-18","1989-02-17","1989-05-19","1989-08-21","1989-11-17","1990-02-20","1990-05-21","1990-08-20","1990-11-16","1991-02-19","1991-05-20","1991-08-19","1991-11-19","1992-02-18","1992-05-18","1992-08-19","1992-11-19","1993-02-19","1993-05-19","1993-08-19","1993-11-18","1994-02-18","1994-05-19","1994-08-19","1994-11-18","1995-02-17","1995-05-19","1995-08-23","1995-11-21","1996-02-22","1996-05-22","1996-08-21","1996-11-21","1997-02-21","1997-05-21","1997-08-21","1997-11-21","1998-02-23","1998-05-20","1998-08-21","1998-11-23","1999-02-23","1999-05-21","1999-08-23","1999-11-22","2000-02-23","2000-05-23","2000-08-23","2000-11-21","2001-02-22","2001-05-23","2001-08-22","2001-11-20","2002-02-21","2002-05-22","2002-08-21","2002-11-20","2003-02-21","2003-05-21","2003-08-21","2003-11-21","2004-02-23","2004-05-21","2004-08-23","2004-11-22","2005-02-23","2005-05-23","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-23","2006-11-21","2007-02-27","2007-05-30","2007-08-29","2007-11-28","2008-02-27","2008-05-28","2008-08-27","2008-11-26","2009-02-25","2009-05-27","2009-08-27","2009-11-25","2010-02-24","2010-05-26","2010-08-27","2010-11-26","2011-02-24","2011-05-26","2011-08-29","2011-11-28","2012-02-27","2012-05-29","2012-08-29","2012-11-28","2013-02-26","2013-05-29","2013-08-28","2013-11-26","2014-02-26","2014-05-23","2014-08-27","2014-11-25","2015-02-25","2015-05-27","2015-08-27","2015-11-25","2016-02-25","2016-05-26","2016-08-29"
"Dividend",0.01778,0.01778,0.01972,0.01972,0.01972,0.01972,0.01972,0.01972,0.01972,0.01972,0.02167,0.02167,0.02167,0.02167,0.02167,0.02167,0.02167,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02583,0.02583,0.02583,0.00417,0.02583,0.02583,0.02583,0.02583,0.02583,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.03167,0.03167,0.03167,0.03167,0.03167,0.03167,0.03167,0.03167,0.03667,0.03667,0.03667,0.03667,0.03667,0.03667,0.03667,0.03667,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.02167,0.02167,0.02167,0.03333,0.03333,0.04,0.04,0.05,0.05,0.05,0.06,0.07333,0.07333,0.07333,0.07333,0.07333,0.07333,0.08,0.08,0.08,0.08667,0.08667,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.18,0.18
