"","1982-01-04","1982-04-06","1982-07-02","1982-10-04","1983-01-03","1983-04-04","1983-07-01","1983-10-03","1983-12-30","1984-04-02","1984-06-29","1984-10-03","1985-01-04","1985-04-02","1985-07-08","1985-10-07","1986-01-06","1986-04-02","1986-07-07","1986-10-06","1987-01-05","1987-04-06","1987-07-06","1988-01-04","1988-01-05","1988-04-04","1988-07-01","1988-10-03","1988-12-30","1989-04-03","1989-06-30","1989-10-02","1989-12-29","1990-04-02","1990-06-29","1990-10-03","1990-12-28","1991-04-02","1991-07-01","1991-10-01","1991-12-27","1992-04-09","1992-06-29","1992-09-29","1992-12-28","1993-03-30","1993-07-02","1993-10-04","1994-01-03","1994-04-05","1994-07-05","1994-10-03","1995-01-03","1995-04-04","1995-07-06","1995-10-04","1996-01-04","1996-04-03","1996-07-03","1996-10-03","1997-01-02","1997-04-03","1997-07-02","1997-10-02","1997-12-24","1998-03-31","1998-06-30","1998-09-30","1998-12-30","1999-03-30","1999-06-30","1999-09-29","1999-12-30","2000-03-30","2000-07-06","2000-10-04","2000-12-28","2001-04-04","2001-07-05","2001-10-03","2001-12-28","2002-04-04","2002-07-03","2002-10-03","2002-12-30","2003-04-03","2003-07-02","2003-10-02","2003-12-30","2004-04-01","2004-07-02","2004-09-30","2004-12-22","2005-03-31","2005-06-30","2005-09-29","2005-12-29","2006-04-07","2006-07-13","2006-10-02","2006-12-29","2007-03-30","2007-06-29","2007-09-28","2007-12-31","2008-03-28","2008-07-08","2008-10-03","2008-12-30","2009-04-03","2009-07-02","2009-10-02","2009-12-30","2010-04-01","2010-07-01","2010-10-01","2011-01-03","2011-04-04","2011-07-01","2011-10-03","2011-12-30","2012-04-02","2012-07-02","2012-10-01","2012-12-28","2013-04-01","2013-07-01","2013-09-30","2013-12-30","2014-03-31","2014-06-30","2014-09-29","2015-01-05","2015-03-30","2015-06-29","2015-10-05","2016-01-04","2016-04-04","2016-07-01"
"Dividend",0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.1,0.1,0.1,0.1,0.1,0.1,0.1125,0.1125,0.1125,0.1125,0.1125,0.125,0,0.125,0.125,0.125,0.125,0.1375,0.1375,0.1375,0.1375,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1625,0.1625,0.1625,0.1625,0.175,0.175,0.175,0.175,0.175,0.175,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.188,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.22,0.22,0.22,0.24,0.24,0.24,0.24,0.255,0.255,0.255,0.255,0.28,0.28,0.28,0.28,0.31,0.31,0.31,0.31,0.375,0.375,0.375,0.375,0.43,0.43,0.43,0.43,0.5,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.605,0.605,0.605,0.605,0.67,0.67,0.67,0.67,0.733,0.733
