"","1990-03-26","1990-06-25","1990-09-24","1990-12-24","1991-03-22","1991-06-24","1991-09-24","1991-12-24","1992-03-25","1992-06-24","1992-09-24","1992-12-24","1993-03-25","1993-06-24","1993-09-24","1993-12-27","1994-03-25","1994-06-24","1994-09-26","1994-12-23","1995-03-27","1995-06-28","1995-09-27","1995-12-27","1996-03-27","1996-06-26","1996-09-26","1996-12-27","1997-03-26","1997-06-26","1997-09-26","1997-12-29","1998-03-27","1998-06-26","1998-09-28","1998-12-29","1999-03-29","1999-06-28","1999-09-28","1999-12-29","2000-03-24","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-26","2001-12-27","2002-03-26","2002-06-26","2002-09-26","2002-12-27","2003-03-27","2003-06-26","2003-09-26","2003-12-29","2004-03-29","2004-06-28","2004-09-28","2004-12-30","2005-03-29","2005-06-28","2005-09-28","2005-12-28","2005-12-29","2006-03-30","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-30","2011-06-29","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-26","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.0316,0.0316,0.03556,0.03556,0.03556,0.03951,0.03951,0.03951,0.04346,0.04346,0.04346,0.04741,0.04741,0.04741,0.05333,0.05333,0.05333,0.06123,0.06123,0.06123,0.06914,0.06914,0.06914,0.07704,0.07704,0.07704,0.08593,0.08593,0.08593,0.09778,0.09778,0.09778,0.11333,0.11333,0.11333,0.13333,0.13333,0.13333,0.16,0.16,0.16,0.13333,0.18,0.18,0.18,0.2,0.2,0.2,0.23,0.23,0.23,0.26,0.26,0.26,0.29,0.29,0.29,0.32,0.32,0.32,0.35,0.35,0.35,0.38,0,0.38,0.38,0.4,0.4,0.4,0.42,0.42,0.42,0.44,0.44,0.15,0.15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.08,0.08,0.08,0.08,0.1,0.1,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
