"","1990-04-25","1990-07-26","1990-10-26","1994-01-26","1994-04-25","1994-07-26","1994-10-26","1995-01-26","1995-04-25","1995-07-28","1995-10-30","1996-01-30","1996-04-29","1996-07-30","1996-10-30","1997-01-29","1997-04-29","1997-07-30","1997-10-29","1998-01-28","1998-04-29","1998-07-29","1998-10-28","1999-01-28","1999-04-28","1999-07-28","1999-10-28","2000-01-28","2000-05-01","2000-07-28","2000-10-30","2001-01-30","2001-04-27","2001-07-30","2001-10-30","2002-01-30","2002-04-29","2002-07-30","2002-10-30","2003-01-29","2003-04-29","2003-07-30","2003-10-29","2004-01-28","2004-04-28","2004-07-28","2004-10-28","2005-01-28","2005-04-27","2005-07-28","2005-10-28","2006-01-30","2006-04-27","2006-07-28","2006-10-30","2007-01-30","2007-04-27","2007-07-30","2007-10-30","2008-01-30","2008-04-29","2008-07-30","2008-10-29","2009-01-28","2009-04-29","2009-07-29","2009-10-28","2010-01-28","2010-04-28","2010-07-28","2010-10-28","2011-01-28","2011-04-27","2011-07-28","2011-10-28","2012-01-30","2012-04-27","2012-07-30","2012-10-31","2013-01-30","2013-04-29","2013-07-30","2013-10-30","2014-01-29","2014-04-29","2014-07-30","2014-10-29","2015-01-28","2015-04-29","2015-07-29","2015-10-28","2016-01-28","2016-04-27","2016-07-28"
"Dividend",0.0254,0.0254,0.0254,0.0127,0.01693,0.01693,0.01975,0.01975,0.02257,0.02257,0.0254,0.0254,0.02822,0.02822,0.03104,0.03104,0.03527,0.03598,0.04021,0.04021,0.04444,0.04444,0.04868,0.04868,0.05503,0.05503,0.05926,0.05926,0.06349,0.06349,0.06772,0.06772,0.07196,0.07196,0.07196,0.07196,0.07619,0.07619,0.07619,0.07619,0.08254,0.08254,0.08254,0.08254,0.09206,0.09206,0.09206,0.09206,0.10476,0.10476,0.10476,0.10476,0.11905,0.11905,0.11905,0.11905,0.133,0.133,0.133,0.133,0.15,0.15,0.15,0.15,0.153,0.153,0.153,0.153,0.155,0.155,0.155,0.155,0.158,0.158,0.158,0.158,0.16,0.16,0.16,0.16,0.163,0.163,0.163,0.163,0.165,0.165,0.165,0.165,0.168,0.168,0.168,0.168,0.17,0.17
