"","1994-03-07","1994-06-14","1994-09-02","1994-12-05","1995-03-06","1995-06-06","1995-09-06","1995-12-06","1996-03-06","1996-06-12","1996-09-04","1996-12-04","1997-03-06","1997-06-11","1997-09-03","1997-12-03","1998-03-04","1998-06-10","1998-09-08","1998-12-02","1999-03-03","1999-06-09","1999-09-02","1999-12-01","2000-03-01","2000-06-15","2000-09-06","2000-11-29","2001-02-28","2001-06-14","2001-08-31","2001-12-10","2002-02-27","2002-06-13","2002-08-30","2002-12-09","2003-02-26","2003-06-12","2003-09-02","2003-11-28","2004-02-25","2004-06-10","2004-08-31","2004-12-06","2005-02-23","2005-06-09","2005-08-30","2005-12-05","2006-02-22","2006-06-08","2006-08-30","2006-12-04","2007-02-21","2007-06-14","2007-09-05","2007-12-10","2008-02-20","2008-06-12","2008-09-03","2008-12-08","2009-02-18","2009-06-04","2009-09-01","2009-12-04","2010-02-17","2010-06-03","2010-08-31","2010-12-03","2011-02-16","2011-06-03","2011-08-31","2011-11-25","2012-02-15","2012-06-01","2012-08-29","2012-12-03","2013-02-20","2013-06-07","2013-09-04","2013-12-09","2014-03-06","2014-06-06","2014-09-03","2014-12-08","2015-03-05","2015-06-05","2015-09-02","2015-12-07","2016-03-10","2016-06-03","2016-08-31"
"Dividend",0.00156,0.00156,0.00156,0.00156,0.00188,0.00188,0.00188,0.00188,0.00219,0.00219,0.00219,0.00219,0.00281,0.00281,0.00281,0.00281,0.00344,0.00344,0.00344,0.00344,0.00406,0.00406,0.00406,0.00413,0.00475,0.00475,0.00475,0.00475,0.00538,0.00538,0.00538,0.00538,0.006,0.006,0.006,0.006,0.00725,0.00725,0.00725,0.00725,0.01075,0.01075,0.01075,0.01075,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.015,0.015,0.01875,0.01875,0.01875,0.01875,0.02375,0.02375,0.02375,0.02375,0.0275,0.0275,0.0275,0.0275,0.04,0.04,0.04,0.04,0.055,0.055,0.055,0.055,0.07,0.07,0.07,0.07,0.085,0.085,0.085,0.085,0.1,0.1,0.1,0.1,0.1175,0.1175,0.118,0.118,0.135,0.135,0.135
