"","1982-02-23","1982-05-25","1982-08-24","1982-11-22","1983-02-22","1983-05-23","1983-08-23","1983-11-21","1984-02-21","1984-05-22","1984-08-21","1984-11-27","1985-02-26","1985-05-20","1985-08-27","1985-11-25","1986-02-25","1986-05-27","1986-08-26","1986-11-24","1987-02-24","1987-05-26","1987-08-25","1987-11-23","1988-02-23","1988-05-24","1988-08-23","1988-11-21","1989-02-21","1989-05-23","1989-08-22","1989-11-20","1990-02-27","1990-05-22","1990-08-21","1990-11-27","1991-02-26","1991-05-21","1991-08-27","1991-11-25","1992-02-25","1992-05-26","1992-08-25","1992-11-23","1993-02-23","1993-05-25","1993-08-24","1993-11-22","1994-02-22","1994-05-23","1994-08-23","1994-11-21","1995-02-21","1995-05-23","1995-08-24","1995-11-22","1996-02-29","1996-05-23","1996-08-29","1996-11-27","1997-02-27","1997-05-29","1997-08-28","1997-11-26","1998-03-05","1998-03-10","1998-05-29","1998-08-27","1998-11-25","1999-02-25","1999-05-27","1999-08-26","1999-11-24","2000-02-24","2000-05-25","2000-08-24","2000-11-22","2001-03-01","2001-05-24","2001-08-23","2001-11-29","2002-02-28","2002-05-23","2002-08-29","2002-11-27","2003-02-27","2003-05-30","2003-08-29","2003-11-26","2004-02-26","2004-05-20","2004-08-26","2004-11-24","2005-02-24","2005-05-26","2005-08-25","2005-11-23","2006-02-23","2006-05-25","2006-08-24","2006-11-22","2007-03-01","2007-05-24","2007-08-23","2007-11-21","2008-02-28","2008-05-29","2008-08-21","2008-11-26","2009-02-26","2009-05-28","2009-08-27","2009-11-25","2010-02-25","2010-05-27","2010-08-26","2010-11-24","2011-02-24","2011-03-31","2011-05-26","2011-08-25","2011-11-23","2012-02-23","2012-05-23","2012-08-23","2012-11-21","2013-02-28","2013-05-23","2013-08-29","2013-11-27","2014-02-27","2014-05-29","2014-08-28","2014-11-26","2015-02-26","2015-05-28","2015-08-27","2015-11-25","2016-02-25","2016-06-02","2016-08-25"
"Dividend",0.06776,0.06776,0.06776,0.06776,0.06776,0.06776,0.06776,0.06776,0.06776,0.06776,0.04518,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.13553,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.1807,0.20781,0.20781,0.20781,0.20781,0.23491,0.23491,0.23491,0.23491,0.27105,0.27105,0.27105,0.3343,0.3343,0.3343,0.3343,0.3343,0.3614,0.3614,0.3614,0.3614,0.38851,0.38851,0.38851,0.38851,0.42465,0.42465,0.42465,0.42465,0,0.5,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.61,0.61,0.61,0.61,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9
