"","1982-03-12","1982-06-11","1982-09-21","1982-12-20","1983-03-11","1983-06-10","1983-09-20","1983-12-19","1984-03-12","1984-06-11","1984-09-20","1984-12-19","1985-03-20","1985-06-20","1985-09-20","1985-12-19","1986-03-20","1986-06-18","1986-09-18","1986-12-18","1987-03-18","1987-06-17","1987-09-22","1987-12-18","1988-03-21","1988-06-21","1988-09-20","1988-12-19","1989-03-20","1989-06-21","1989-09-21","1989-12-20","1990-03-20","1990-06-20","1990-09-20","1990-12-19","1991-03-20","1991-06-20","1991-09-20","1991-12-19","1992-03-20","1992-06-19","1992-09-22","1992-12-18","1993-03-17","1993-06-17","1993-09-22","1993-12-21","1994-03-16","1994-06-16","1994-09-21","1995-03-21","1995-06-23","1995-09-25","1995-12-22","1996-03-21","1996-06-25","1996-09-25","1996-12-24","1997-03-21","1997-06-25","1997-09-24","1997-12-19","1998-03-24","1998-06-24","1998-09-23","1998-12-21","1999-03-23","1999-06-23","1999-09-22","1999-12-20","2000-03-22","2000-06-22","2000-09-22","2000-12-20","2001-03-22","2001-06-22","2001-09-24","2001-12-20","2002-03-22","2002-06-24","2002-09-24","2002-12-20","2003-03-24","2003-06-24","2003-09-23","2003-12-19","2004-03-19","2004-06-22","2004-09-21","2004-12-21","2005-03-18","2005-06-21","2005-09-20","2005-12-20","2006-03-17","2006-06-20","2006-09-19","2006-12-19","2007-03-20","2007-06-19","2007-09-18","2007-12-19","2008-03-18","2008-06-17","2008-09-16","2008-12-17","2009-03-18","2009-06-18","2009-09-17","2009-12-17","2010-03-22","2010-06-21","2010-09-20","2010-12-27","2011-03-21","2011-06-20","2011-09-19","2011-12-23","2012-03-19","2012-06-22","2012-09-17","2012-12-19","2013-03-19","2013-06-25","2013-09-24","2013-12-24","2014-03-25","2014-06-24","2014-09-23","2014-12-26","2015-03-25","2015-06-24","2015-09-23","2015-12-23","2016-03-23","2016-06-23","2016-09-22"
"Dividend",0.08333,0.08333,0.08667,0.08667,0.08667,0.08667,0.08667,0.09,0.09,0.09,0.09,0.09333,0.09333,0.09333,0.09333,0.09667,0.09667,0.09667,0.09667,0.10333,0.10333,0.10333,0.10333,0.13333,0.13333,0.13333,0.13333,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.22667,0.22667,0.22667,0.22667,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.31,0.31,0.31,0.34,0.34,0.34,0.34,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.175,0.175,0.175,0.175,0.185,0.185,0.185,0.185,0.185,0.185,0.21,0.21,0.21,0.23,0.23,0.23,0.23,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.34,0.39,0.39,0.39,0.39,0.47,0.47,0.47,0.47,0.56,0.56,0.56,0.56,0.64
