"","1988-01-07","1988-04-04","1988-07-11","1988-10-07","1989-01-05","1989-04-05","1989-07-05","1989-10-04","1990-01-04","1990-04-04","1990-07-03","1990-10-03","1991-01-04","1991-04-04","1991-07-03","1991-10-03","1992-01-06","1992-04-06","1992-07-06","1992-10-09","1993-01-04","1993-04-02","1993-07-02","1993-10-04","1994-01-03","1994-04-04","1994-07-01","1994-10-03","1994-12-30","1995-04-03","1995-07-05","1995-10-04","1996-01-03","1996-04-02","1996-07-02","1996-10-02","1996-12-31","1997-04-02","1997-06-27","1997-10-01","1997-12-30","1998-04-07","1998-07-08","1998-10-21","1998-11-09","1999-01-06","1999-04-07","1999-07-07","1999-10-06","2000-01-05","2000-04-05","2000-07-05","2000-10-06","2001-01-05","2001-04-04","2001-07-03","2002-01-08","2002-04-03","2002-07-02","2002-10-02","2003-01-06","2003-04-01","2003-07-01","2003-10-01","2004-01-05","2004-03-31","2004-06-30","2004-10-04","2005-01-03","2005-03-30","2005-07-01","2005-10-03","2006-01-03","2006-04-05","2006-07-05","2006-10-04","2007-01-03","2007-04-03","2007-07-03","2007-10-03","2008-01-02","2008-04-02","2008-07-02","2008-10-01","2008-12-30","2009-04-01","2009-07-01","2009-09-30","2010-01-04","2010-03-30","2010-06-30","2010-09-29","2011-01-04","2011-03-30","2011-05-27","2011-10-05","2012-01-04","2012-04-03","2012-07-03","2012-10-03","2013-01-02","2013-04-03","2013-07-02","2013-10-02","2013-12-31","2014-04-01","2014-05-29","2014-10-01","2014-12-31","2015-03-31","2015-06-30","2015-09-30","2016-01-04","2016-03-31","2016-06-29"
"Dividend",0.03704,0.03704,0.04445,0.04445,0.04445,0.04445,0.04445,0.05185,0.05185,0.05185,0.05185,0.05185,0.05185,0.05185,0.05926,0.05926,0.05926,0.05926,0.05926,0.05933,0.05933,0.05933,0.05933,0.06222,0.06222,0.06222,0.06222,0.06222,0.06222,0.06222,0.06222,0.06445,0.06445,0.06445,0.06445,0.06445,0.06445,0.06445,0.06445,0.06667,0.06667,0.06667,0.06667,0.05778,2.76089,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.04889,0.05778,0.05778,0.05778,0.05778,0.05778,0.05778,0.05778,0.06222,0.06222,0.06222,0.06222,0.06222,0.06222,0.06222,0.06667,0.06667,0.06667,0.07111,0.07111,0.07111,0.07333,0.08,0.08,0.1,0.1,0.1,0.1,0.11333,0.11333,0.11333,0.11333,0.12667,0.12667,0.127,0.127,0.135,0.135,0.135,0.135,0.14,0.14
