"","1990-07-30","1991-01-31","1991-04-29","1991-07-29","1991-11-04","1992-01-29","1992-04-28","1992-07-28","1992-11-02","1993-01-28","1993-04-20","1993-07-27","1993-10-29","1994-04-28","1994-07-27","1994-10-31","1995-01-30","1995-04-27","1995-07-31","1995-11-01","1996-01-31","1996-05-01","1996-07-31","1996-10-31","1997-01-30","1997-04-30","1997-07-30","1997-10-30","1998-01-30","1998-04-29","1998-07-30","1998-10-30","1999-02-08","1999-04-29","1999-07-29","1999-10-29","2000-02-01","2004-05-04","2004-08-04","2004-11-03","2005-01-27","2005-04-28","2005-07-29","2005-11-03","2006-01-27","2006-01-30","2006-04-27","2006-07-31","2006-11-03","2007-02-05","2007-05-09","2007-07-31","2007-11-13","2008-02-05","2008-05-08","2008-07-30","2008-11-12","2009-02-10","2009-05-13","2009-07-29","2009-11-12","2010-02-10","2010-05-12","2010-07-28","2010-11-10","2011-02-11","2011-05-11","2011-07-27","2011-11-17","2012-02-10","2012-05-09","2012-08-01","2012-11-14","2012-12-13","2013-05-08","2013-07-31","2013-11-13","2014-02-11","2014-05-07","2014-07-30","2014-11-12","2015-02-10","2015-05-06","2015-07-29","2015-11-04","2016-02-10","2016-05-04","2016-08-03"
"Dividend",0.01,0.01167,0.01167,0.01167,0.01167,0.01167,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.06,0.06,0.06,0.06,0,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.22,0.22,0.22
