"","1984-11-23","1985-02-25","1985-05-24","1985-08-26","1985-11-22","1986-02-25","1986-05-22","1986-08-25","1986-11-24","1987-02-23","1987-05-26","1987-08-25","1987-11-23","1988-02-24","1988-05-24","1988-08-29","1988-11-28","1989-02-23","1989-05-24","1989-08-25","1989-11-24","1990-02-23","1990-05-24","1990-08-27","1990-11-26","1991-02-22","1991-05-24","1991-08-26","1991-11-25","1992-02-25","1992-05-22","1992-08-24","1992-11-23","1993-02-24","1993-05-24","1993-08-24","1993-11-24","1994-02-24","1994-05-24","1994-08-24","1994-11-25","1995-02-24","1995-05-25","1995-08-29","1995-11-29","1996-02-28","1996-05-29","1996-08-28","1996-11-26","1997-02-27","1997-05-28","1997-08-27","1997-11-25","1998-02-27","1998-05-27","1998-08-26","1998-11-24","1999-02-26","1999-05-26","1999-08-25","1999-11-23","2000-02-28","2000-05-24","2000-08-23","2000-11-21","2001-02-28","2001-05-30","2001-08-29","2001-11-21","2002-02-27","2002-05-29","2002-08-28","2002-11-27","2003-02-26","2003-05-28","2003-08-27","2003-11-26","2004-02-25","2004-05-26","2004-08-25","2004-11-24","2005-02-23","2005-05-25","2005-08-24","2005-11-23","2006-02-22","2006-05-31","2006-08-30","2006-11-29","2007-02-21","2007-05-30","2007-08-29","2007-11-28","2008-02-27","2008-05-28","2008-08-27","2008-11-26","2009-02-25","2009-05-27","2009-08-26","2009-11-25","2010-02-24","2010-05-26","2010-08-25","2010-11-24","2011-03-02","2011-05-25","2011-08-24","2011-11-30","2012-02-29","2012-05-30","2012-08-29","2012-11-28","2013-02-26","2013-06-05","2013-09-04","2013-12-04","2014-02-26","2014-05-28","2014-08-27","2014-11-25","2015-02-25","2015-05-27","2015-08-26","2015-11-23","2016-03-02","2016-06-01","2016-08-31"
"Dividend",0.22667,0.22667,0.22667,0.22667,0.23667,0.23667,0.23667,0.23667,0.24667,0.24667,0.24667,0.24667,0.25667,0.25667,0.25667,0.25667,0.26667,0.26667,0.26667,0.26667,0.27667,0.27667,0.27667,0.27667,0.28667,0.28667,0.28667,0.28667,0.29667,0.2975,0.2975,0.2975,0.3075,0.3075,0.3075,0.3075,0.3175,0.3175,0.3175,0.3175,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3325,0.335,0.335,0.335,0.335,0.345,0.345,0.345,0.345,0.355,0.355,0.355,0.198,0.395,0.395,0.395,0.395,0.438,0.438,0.438,0.438,0.458,0.458,0.458,0.458,0.493,0.493,0.493,0.493,0.528,0.528,0.528,0.527,0.563,0.563,0.563,0.563,0.6,0.6,0.6,0.6,0.648,0.648,0.648,0.648,0.7,0.7,0.7
