"","1985-07-08","1985-10-07","1986-01-13","1986-04-14","1986-07-14","1986-10-10","1987-01-12","1987-04-06","1987-07-13","1987-10-09","1988-01-11","1988-04-04","1988-07-11","1988-10-07","1989-01-09","1989-04-10","1989-07-10","1989-10-06","1990-01-10","1990-04-09","1990-07-11","1990-10-11","1991-01-14","1991-04-10","1991-07-11","1991-10-10","1992-01-13","1992-04-10","1992-07-13","1992-10-09","1993-01-11","1993-04-12","1993-07-12","1993-10-08","1994-01-10","1994-04-11","1994-07-11","1994-10-11","1995-01-10","1995-04-07","1995-07-13","1995-10-13","1996-01-12","1996-04-11","1996-07-15","1996-10-15","1997-01-15","1997-04-14","1997-07-15","1997-10-15","1998-01-14","1998-04-15","1998-07-15","1998-10-14","1999-01-13","1999-04-14","1999-07-14","1999-10-13","2000-01-12","2000-04-12","2000-07-12","2000-10-11","2001-01-17","2001-04-18","2001-07-18","2001-10-17","2002-01-16","2002-04-17","2002-07-17","2002-10-16","2003-01-15","2003-04-15","2003-07-16","2003-10-15","2004-01-14","2004-04-14","2004-07-14","2004-10-13","2005-01-12","2005-04-13","2005-07-13","2005-10-12","2006-01-18","2006-04-19","2006-07-19","2006-10-18","2007-01-17","2007-04-18","2007-07-18","2007-10-17","2008-01-16","2008-04-16","2008-07-16","2008-10-15","2009-01-14","2009-04-15","2009-07-15","2009-10-14","2010-01-15","2010-04-19","2010-07-19","2010-10-18","2011-01-14","2011-04-18","2011-07-18","2011-10-17","2012-01-23","2012-04-23","2012-07-23","2012-10-22","2013-01-18","2013-04-22","2013-07-22","2013-10-21","2014-01-17","2014-04-21","2014-07-21","2014-10-20","2015-01-16","2015-04-20","2015-07-20","2015-10-19","2016-01-15","2016-04-18","2016-07-18"
"Dividend",0.00281,0.00281,0.00281,0.00313,0.02469,0.00313,0.00313,0.00313,0.00344,0.00344,0.00344,0.00344,0.00344,0.00375,0.00375,0.00375,0.00375,0.00375,0.00406,0.00406,0.00406,0.00406,0.00406,0.00406,0.00438,0.00438,0.00438,0.00438,0.00438,0.00438,0.005,0.005,0.005,0.005,0.005,0.005,0.00563,0.00563,0.00563,0.00563,0.00563,0.00625,0.00625,0.00625,0.00625,0.00625,0.00688,0.00688,0.00688,0.00688,0.00688,0.00688,0.0625,0.0075,0.0075,0.0075,0.0075,0.0075,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.08,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.11,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.23,0.23,0.23,0.23,0.28,0.28,0.28,0.28,0.35
