"","1987-01-20","1987-04-21","1987-07-21","1988-01-19","1988-04-19","1988-07-19","1988-10-25","1989-01-24","1989-04-18","1989-07-25","1989-10-24","1990-01-23","1990-04-24","1990-07-24","1990-10-23","1991-01-22","1991-04-23","1991-07-23","1991-10-22","1992-01-21","1992-03-17","1992-04-21","1992-07-21","1993-01-19","1993-04-20","1993-07-20","1993-10-19","1994-01-25","1994-04-19","1994-07-19","1994-10-25","1995-01-24","1995-04-18","1995-07-27","1995-10-26","1996-01-25","1996-04-25","1996-07-25","1996-10-24","1997-01-23","1997-02-25","1997-03-25","1997-04-24","1997-07-24","1997-10-23","1997-12-26","1998-01-22","1998-04-23","1998-07-23","1998-10-22","1999-01-21","1999-04-22","1999-08-04","1999-11-03","2000-01-27","2000-04-19","2000-07-27","2000-10-26","2001-01-25","2001-04-26","2001-07-26","2001-10-25","2002-01-24","2002-04-25","2002-07-25","2002-10-24","2003-01-23","2003-05-01","2003-07-24","2003-10-23","2004-01-22","2004-04-22","2004-07-22","2004-10-21","2005-01-27","2005-04-21","2005-07-21","2005-10-27","2006-01-26","2006-04-20","2006-07-27","2006-10-26","2007-01-25","2007-04-26","2007-07-26","2007-10-25","2008-01-24","2008-04-24","2008-07-24","2008-10-23","2009-01-22","2009-04-23","2009-07-29","2009-10-22","2010-01-21","2010-04-22","2010-07-28","2010-10-21","2011-01-27","2011-04-20","2011-07-27","2011-10-27","2012-01-26","2012-04-26","2012-07-26","2012-10-25","2013-01-24","2013-04-25","2013-07-25","2013-10-24","2014-01-29","2014-04-24","2014-07-24","2014-10-29","2015-01-28","2015-04-23","2015-07-29","2015-10-28","2016-01-27","2016-04-27","2016-07-27"
"Dividend",0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.03,0.0375,0.0375,0.0375,0.0375,0.05,0.05,0.05,0.05,0.065,0.065,0.065,0.065,0.0825,0.0825,0.0825,0.0825,0.1,0.1,0.1,0.1,0.12,0.12,0.12,0.12,0.1325,0.1325,0.1325,0.1325,0.1375,0.1375,0.1375,0.1375,0.0915,0.0915,0.1425,0.142,0.142,0.142,0.142,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.083,0.083,0.083,0.083,0.093,0.093,0.093,0.093,0.105,0.105,0.105,0.105,0.13,0.13,0.13,0.13,0.145,0.145,0.145,0.145,0.165,0.165,0.165,0.165,0.185,0.185,0.185,0.185,0.2
