"","1980-03-03","1980-06-06","1980-09-30","1980-11-28","1981-03-10","1981-06-09","1981-09-02","1981-11-25","1982-03-09","1982-06-04","1982-09-03","1982-11-26","1983-03-09","1983-05-31","1983-09-02","1983-11-30","1984-03-07","1984-06-04","1984-09-05","1984-11-28","1985-03-06","1985-06-06","1985-09-04","1985-11-26","1986-03-05","1986-06-06","1986-09-03","1986-11-26","1987-03-04","1987-06-08","1987-09-02","1987-11-27","1988-03-04","1988-06-07","1988-09-02","1988-11-29","1989-03-06","1989-06-07","1989-09-01","1989-11-29","1990-03-05","1990-06-07","1990-09-06","1990-11-29","1991-03-01","1991-05-31","1991-08-29","1991-11-29","1992-02-28","1992-06-01","1992-08-31","1992-12-01","1993-02-26","1993-05-28","1993-08-30","1993-11-30","1994-02-28","1994-05-27","1994-08-30","1994-11-30","1995-02-27","1995-05-26","1995-09-01","1995-12-04","1996-02-28","1996-05-29","1996-08-30","1996-12-09","1997-02-26","1997-05-28","1997-08-29","1997-12-08","1998-03-04","1998-06-03","1998-08-31","1998-12-07","1999-03-03","1999-06-02","1999-08-30","1999-12-06","2000-03-01","2000-05-31","2000-09-01","2000-12-04","2001-02-28","2001-06-04","2001-08-31","2001-12-03","2002-02-27","2002-06-03","2002-08-30","2002-12-09","2003-03-04","2003-06-02","2003-08-29","2003-12-03","2004-03-02","2004-06-08","2004-08-31","2004-12-07","2005-03-01","2005-06-07","2005-08-30","2005-12-06","2006-02-28","2006-06-06","2006-08-29","2006-12-05","2007-02-27","2007-06-05","2007-08-28","2007-12-04","2008-02-26","2008-06-10","2008-08-26","2008-12-09","2009-02-24","2009-06-08","2009-09-01","2009-12-08","2010-03-02","2010-06-07","2010-08-24","2010-12-07","2011-03-01","2011-06-06","2011-08-23","2011-12-06","2012-02-28","2012-06-04","2012-08-14","2012-12-04","2013-03-05","2013-06-03","2013-08-06","2013-12-10","2014-03-04","2014-06-02","2014-08-19","2014-12-09","2015-03-03","2015-06-01","2015-08-18","2015-12-08","2016-03-01","2016-06-06","2016-08-16"
"Dividend",0.00075,0.00075,0.00112,0.00112,0.00112,0.00112,0.00112,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00178,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00198,0.00237,0.00237,0.00237,0.00296,0.00296,0.00296,0.00356,0.00356,0.00356,0.00356,0.00333,0.004,0.004,0.004,0.004,0.004,0.005,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.075,0.075,0.075,0.075,0.1,0.1
